RA        DEC         Epoch    RA        DEC     MAG    Title  
00474610,+74.505100, 2000.00, +00.015, -00.009, 5.41,   4382 
00454560,-47.330600, 2000.00, +00.184, +00.086, 5.80,   4391 
00461180,-22.311900, 2000.00, +00.201, -00.006, 5.50,   4398 
00463300,+15.283200, 2000.00, -00.027, -00.044, 5.38,   4408 
00480910,+72.403000, 2000.00, +00.130, +00.024, 5.87,   4440 
00470150,+11.582600, 2000.00, +00.058, -00.036, 5.50,   4482 
00471360,+19.344400, 2000.00, +00.104, +00.011, 6.13,   4490 
00472030,+24.160200, 2000.00, -00.100, -00.083, 4.06,   4502 
00472360,+06.442700, 2000.00, +00.014, -00.015, 5.99,   4526 
00475480,+20.553100, 2000.00, +00.157, +00.006, 6.54,   4568 
00474330,-18.034100, 2000.00, +00.043, +00.031, 5.70,   4585 
00490600,+57.485700, 2000.00, +01.100, -00.529, 3.44,   4614 
00480110,-21.432100, 2000.00, +00.028, -00.011, 5.57,   4622 
00481740,+07.180000, 2000.00, +00.111, +00.004, 5.93,   4627 
00482300,+05.165000, 2000.00, +00.758, -01.146, 5.75,   4628 
00485010,+50.580600, 2000.00, +00.035, -00.006, 4.89,   4636 
00484100,+07.350600, 2000.00, +00.085, -00.052, 4.43,   4656 
00485870,+16.562600, 2000.00, -00.003, -00.204, 5.07,   4676 
00494880,+41.044400, 2000.00, +00.023, -00.019, 4.53,   4727 
00492560,-13.334100, 2000.00, +00.105, -00.104, 5.59,   4730 
00491390,-24.081100, 2000.00, +00.078, -00.051, 5.90,   4732 
00485670,-46.415200, 2000.00, -00.008, +00.017, 6.27,   4737 
00495280,+27.423900, 2000.00, +00.084, -00.010, 7.0 ,   4757 
00495320,+27.423700, 2000.00, +00.091, -00.009, 7.1 ,   4758 
00493340,-23.214200, 2000.00, -00.008, +00.000, 6.28,   4772 
00504360,+64.145100, 2000.00, +00.030, -00.012, 5.39,   4775 
00501830,+45.000800, 2000.00, +00.065, +00.006, 6.15,   4778 
00500760,-10.384000, 2000.00, -00.226, -00.229, 5.19,   4813 
00483540,-74.552400, 2000.00, +00.130, -00.033, 5.07,   4815 
00511640,+61.482100, 2000.00, -00.002, +00.006, 6.07,   4817 
00505740,+51.302900, 2000.00, +00.135, -00.003, 6.39,   4818 
00500370,-43.234100, 2000.00, +00.011, +00.016, 6.48,   4849 
00545310,+83.422600, 2000.00, +00.062, -00.022, 5.62,   4853 
00513370,+51.341600, 2000.00, -00.010, -00.019, 6.21,   4881 
00504120,-50.591300, 2000.00, +00.067, +00.039, 5.22,   4919 
00511830,+03.230600, 2000.00, +00.016, -00.067, 6.37,   4928 
00530410,+61.072700, 2000.00, -00.071, +00.172, 4.82,   5015 
00515210,-43.423300, 2000.00, +00.025, -00.013, 6.90,   5042 
00525340,+38.325500, 2000.00, +00.029, -00.021, 6.69,   5066 
00524060,-24.002100, 2000.00, +00.035, +00.035, 5.46,   5098 
00530050,-01.083900, 2000.00, +00.008, -00.017, 4.77,   5112 
00532820,+37.250500, 2000.00, +00.013, -00.046, 6.06,   5118 
00534760,+52.412100, 2000.00, +00.076, -00.026, 6.27,   5128 
00531240,-24.463700, 2000.00, +00.098, +00.037, 6.46,   5156 
00522430,-69.301600, 2000.00, -00.007, -00.086, 6.22,   5190 
00550010,+58.582200, 2000.00, -00.032, -00.043, 4.83,   5234 
00543520,+19.111800, 2000.00, +00.018, -00.014, 5.74,   5267 
00541760,-08.442700, 2000.00, +00.018, -00.052, 6.16,   5268 
00550520,+48.404300, 2000.00, -00.022, -00.006, 6.27,   5273 
00533790,-62.521700, 2000.00, +00.073, +00.004, 5.70,   5276 
00545800,+23.374200, 2000.00, +00.131, -00.031, 5.47,   5286 
00551470,+24.332500, 2000.00, +00.020, -00.015, 6.20,   5316 
00561290,+57.594800, 2000.00, +00.037, -00.014, 6.21,   5343 
00565560,+68.463400, 2000.00, +00.137, -00.021, 6.37,   5357 
00555850,+27.123400, 2000.00, -00.020, +00.013, 6.09,   5382 
00554240,-07.205000, 2000.00, -00.007, -00.046, 5.85,   5384 
00564250,+60.430000, 2000.00, +00.026, -00.005, 2.47,   5394 
00563980,+59.105200, 2000.00, -00.092, -00.046, 4.63,   5395 
00564710,+60.214600, 2000.00, +00.032, -00.008, 5.55,   5408 
00560150,-11.160000, 2000.00, -00.020, -00.008, 5.31,   5437 
00555550,-27.463200, 2000.00, +00.000, +00.002, 6.10,   5445 
00564520,+38.295800, 2000.00, +00.152, +00.033, 3.87,   5448 
00550030,-69.313700, 2000.00, +00.006, -00.045, 5.45,   5457 
00571240,+23.250300, 2000.00, -00.044, -00.048, 4.42,   5516 
00573970,+45.502300, 2000.00, +00.013, +00.005, 6.12,   5526 
00583110,+66.210800, 2000.00, +00.043, -00.006, 5.97,   5550 
00575020,+28.593200, 2000.00, +00.008, -00.008, 5.42,   5575 
00581420,+33.570300, 2000.00, +00.035, -00.072, 5.98,   5608 
00575450,+13.414500, 2000.00, -00.011, -00.013, 6.32,   5612 
00581890,+21.241600, 2000.00, -00.006, -00.003, 6.37,   5641 
01003100,+70.585900, 2000.00, +00.082, +00.000, 6.39,   5715 
00584390,-11.224800, 2000.00, -00.034, -00.019, 5.61,   5722 
00583640,-29.212700, 2000.00, +00.022, +00.004, 4.31,   5737 
00582240,-60.414700, 2000.00, +00.050, +00.018, 6.23,   5771 
01000340,+44.424000, 2000.00, +00.011, -00.024, 6.84,   5788 
01000360,+44.424800, 2000.00, +00.016, -00.023, 6.04,   5789 
00594970,+06.285900, 2000.00, +00.023, -00.008, 6.11,   5820 
01084470,+86.152500, 2000.00, +00.076, -00.012, 4.25,   5848 
01335040,+89.005600, 2000.00, +00.062, -00.036, 6.46,   5914 
01021840,+51.020600, 2000.00, -00.004, -00.013, 6.47,   6028 
01011830,-38.550000, 2000.00, +00.069, +00.045, 5.59,   6055 
01030150,+47.223400, 2000.00, +00.088, -00.015, 6.45,   6114 
01025430,+41.204200, 2000.00, -00.020, -00.010, 5.98,   6116 
01024910,+31.481600, 2000.00, +00.015, -00.028, 5.50,   6118 
01033700,+61.043000, 2000.00, -00.006, +00.004, 5.92,   6130 
01022640,-31.330700, 2000.00, +00.082, +00.012, 5.50,   6178 
01025660,+07.532400, 2000.00, -00.078, +00.023, 4.28,   6186 
01020180,-57.000900, 2000.00, +00.006, +00.015, 6.11,   6192 
01030260,-04.501200, 2000.00, -00.108, -00.106, 5.43,   6203 
01041960,+61.344900, 2000.00, -00.070, -00.022, 5.84,   6210 
01040240,+52.300800, 2000.00, +00.001, -00.059, 5.99,   6211 
01024920,-46.235100, 2000.00, +00.000, +00.002, 5.36,   6245 
01031760,-29.313300, 2000.00, -00.114, -00.030, 6.29,   6269 
01034900,+01.220000, 2000.00, +00.122, -00.042, 6.04,   6288 
01044680,+51.003600, 2000.00, +00.019, -00.002, 6.54,   6300 
01042760,+29.393100, 2000.00, +00.084, -00.116, 6.19,   6301 
01024290,-65.272200, 2000.00, +00.004, +00.000, 6.21,   6311 
01043640,+39.592800, 2000.00, +00.077, -00.022, 6.72,   6314 
01161350,+87.084300, 2000.00, +00.051, -00.027, 6.25,   6319 
01045260,+05.392300, 2000.00, +00.028, -00.014, 6.00,   6386 
01050540,+14.564600, 2000.00, +00.006, +00.054, 5.68,   6397 
01062280,+62.454200, 2000.00, +00.102, -00.024, 6.54,   6416 
01054090,+21.282400, 2000.00, +00.050, -00.016, 5.34,   6456 
01054170,+21.275500, 2000.00, +00.047, -00.018, 5.56,   6457 
01091230,+80.004200, 2000.00, -00.030, -00.038, 6.29,   6473 
01054920,+04.543000, 2000.00, +00.022, -00.121, 6.35,   6479 
01055140,+04.543400, 2000.00, +00.029, -00.119, 7.25,   6480 
01053680,-09.584500, 2000.00, -00.034, -00.033, 6.12,   6482 
01070020,+56.560600, 2000.00, +00.100, -00.110, 6.43,   6497 
01060510,-09.502200, 2000.00, +00.030, +00.004, 5.58,   6530 
01070950,+53.295400, 2000.00, +00.023, -00.001, 6.38,   6540 
01063360,+12.572200, 2000.00, +00.019, +00.023, 6.12,   6557 
01060770,-23.593300, 2000.00, -00.031, -00.041, 6.14,   6559 
01081640,+54.551300, 2000.00, +03.424, -01.596, 5.17,   6582 
01060500,-46.430700, 2000.00, -00.027, -00.001, 3.31,   6595 
01062650,-35.393900, 2000.00, +00.069, -00.023, 6.61,   6619 
01080090,+43.563100, 2000.00, +00.165, -00.070, 5.03,   6658 
01071310,-23.594700, 2000.00, +00.098, -00.036, 6.37,   6668 
