00.0919 , +17.53423872 ,  7.07
00.0919 , +79.71464113 ,  6.01
00.0921 , -27.98790390 ,  5.42
00.0923 , +58.66590161 ,  8.24
00.0923 , +14.41766587 ,  8.97
00.0924 , -45.74698836 ,  3.88
00.0924 , +00.07209314 ,  8.59
00.0927 , +46.38790478 ,  7.17
00.0927 , +19.11569982 ,  7.94
00.0928 , +01.24402533 ,  7.27
00.0930 , -10.18755017 ,  7.94
00.0930 , -34.11077214 ,  8.52
00.0931 , +19.55922468 ,  7.59
00.0934 , -66.02972893 ,  8.08
00.0935 , -21.38186598 ,  8.92
00.0936 , +26.68206689 ,  8.84
00.0939 , -56.19178561 ,  8.37
00.0941 , -63.58967752 ,  7.40
00.0941 , -37.31481117 ,  8.35
00.0943 , -31.82493921 ,  9.53
00.0948 , -40.89264320 ,  8.57
00.0948 , +19.38130034 ,  8.48
00.0948 , -06.84116094 ,  8.43
00.0949 , +53.52665750 ,  8.45
00.0950 , -33.78868219 ,  8.84
00.0951 , +08.45319673 ,  8.64
00.0951 , +11.41627112 ,  8.42
00.0952 , -62.29683686 ,  6.34
00.0952 , +51.42303822 ,  7.93
00.0952 , +12.71084240 ,  8.36
00.0952 , -50.26778193 ,  8.32
00.0954 , +04.83249243 ,  7.77
00.0955 , -02.56122960 ,  6.84
00.0956 , -78.59054090 ,  8.78
00.0956 , -44.66648659 ,  7.19
00.0957 , +04.16612269 ,  8.50
00.0957 , +08.57704143 ,  8.82
00.0958 , -65.35709708 ,  7.93
00.0959 , -25.87473632 ,  7.66
00.1002 , +11.14580908 ,  5.54
00.1002 , -82.22399743 ,  5.29
00.1002 , -63.29667598 ,  8.13
00.1003 , +46.39035323 ,  7.51
00.1003 , -08.97418208 ,  7.10
00.1004 , -79.00183917 ,  7.88
00.1005 , +84.15197251 ,  8.38
00.1005 , +25.19788575 ,  7.77
00.1006 , +50.80683530 ,  8.50
00.1006 , +47.30683960 ,  8.61
00.1007 , +39.64894107 ,  8.71
00.1007 , -78.30066030 ,  6.97
00.1009 , -49.14331204 ,  8.56
00.1010 , +64.64672491 ,  8.11
00.1013 , +25.52675303 ,  8.91
00.1014 , +60.02604910 ,  7.83
00.1016 , +50.88488337 ,  8.95
00.1016 , +52.25514295 ,  7.20
00.1018 , -05.24851713 ,  5.84
00.1019 , +46.07227117 ,  5.01
00.1022 , -13.98412856 ,  8.92
00.1023 , -11.78583365 ,  8.38
00.1024 , +58.48950539 ,  7.74
00.1024 , -06.03970203 ,  8.60
00.1026 , -14.45220836 ,  8.35
00.1026 , +28.65292193 ,  7.11
00.1028 , +13.59498069 ,  8.98
00.1029 , +51.91238880 ,  7.75
00.1029 , +15.23192856 ,  8.24
00.1029 , +57.16549747 ,  6.74
00.1032 , +33.13088570 ,  6.83
00.1034 , +52.31675606 ,  7.70
00.1034 , +59.67341444 ,  6.70
00.1036 , -41.11858278 ,  8.67
00.1037 , -63.63430723 ,  8.73
00.1038 , -73.22443438 ,  6.66
00.1038 , +56.05613623 ,  8.29
00.1039 , +12.82027132 ,  8.47
00.1039 , +02.30067277 ,  8.16
00.1040 , +13.22299119 ,  8.97
00.1040 , +02.05549803 ,  7.51
00.1042 , +54.89149475 ,  8.97
00.1042 , -54.40037514 ,  8.55
00.1042 , -12.57980381 ,  5.84
00.1045 , +58.01831644 ,  7.85
00.1045 , -38.76885912 ,  8.68
00.1046 , +55.34282756 ,  8.05
00.1046 , +58.76951990 ,  8.27
00.1046 , -21.93357013 ,  7.68
00.1046 , +37.47386216 ,  7.77
00.1046 , -34.86071198 ,  6.89
00.1047 , +32.24257302 ,  7.55
00.1047 , -57.48628559 ,  8.27
00.1048 , +51.17784908 ,  8.16
00.1048 , +49.01075823 ,  8.07
00.1048 , +30.68565518 ,  7.91
00.1053 , -13.90281571 ,  7.71
00.1055 , +48.11040510 ,  8.41
00.1055 , -42.25160366 ,  8.88
00.1056 , -02.07451183 ,  7.93
00.1057 , -18.57284278 ,  7.78
00.1058 , +52.44279023 ,  8.90
00.1101 , +29.55052263 ,  8.55
00.1104 , -05.78399441 , 10.86
00.1104 , +05.20868148 , 11.55
00.1105 , +04.13310730 ,  7.44
00.1107 , +57.58791462 ,  6.68
00.1108 , -87.41423771 ,  8.85
00.1109 , -07.37619874 ,  8.90
00.1109 , +49.54666660 ,  8.24
00.1109 , -03.32135959 ,  6.74
00.1114 , +10.63603546 ,  8.44
00.1115 , +07.94816079 ,  7.69
00.1115 , -15.46732287 ,  4.89
00.1117 , -29.64051891 ,  8.88
00.1117 , -40.37268546 ,  7.70
00.1118 , -32.80041484 ,  8.60
00.1119 , -32.40387891 ,  8.44
00.1120 , +58.34986270 ,  9.50
00.1122 , +74.48458019 ,  7.15
00.1122 , +30.44948927 ,  7.95
00.1124 , +23.81814771 ,  8.23
00.1129 , -18.70689324 ,  8.48
00.1130 , -49.62920981 ,  8.97
00.1130 , -01.12332479 ,  8.08
00.1131 , +40.39896612 ,  7.47
00.1131 , -55.74966102 ,  8.34
00.1131 , -34.46009170 ,  7.75
00.1132 , -58.90982912 ,  8.34
00.1134 , -27.79977820 ,  5.41
00.1135 , -03.07799719 ,  7.56
00.1135 , -18.60067836 ,  6.93
00.1135 , +07.12150984 , 10.03
00.1135 , +33.68029254 ,  8.69
00.1135 , -57.47238652 ,  9.04
00.1135 , -05.06817692 ,  8.32
00.1136 , -23.63236655 ,  7.85
00.1136 , -80.17376516 ,  7.21
00.1136 , -17.96890292 ,  8.98
00.1137 , +58.21183567 ,  7.09
00.1137 , -72.27547333 ,  8.85
00.1137 , +10.32845614 ,  8.61
00.1138 , -49.65588618 ,  7.91
00.1138 , +55.96148616 ,  7.47
00.1139 , +28.22513882 ,  8.65
00.1140 , -09.70277372 ,  8.53
00.1141 , -39.22963982 ,  9.92
00.1141 , +54.33552182 ,  8.09
00.1143 , -35.13339606 ,  5.24
00.1144 , +57.27152515 ,  7.06
00.1145 , +27.51025579 ,  8.45
00.1147 , -33.23382365 ,  8.73
00.1147 , +09.14000705 ,  7.45
